"","full.name","PA","run","algo","expl.var","rand","var.imp"
"236","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio5",4,4.09999999999577e-05
"237","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio12",4,3.50000000000072e-05
"238","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio4",4,0.00218799999999997
"239","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio8",4,4.70000000000192e-05
"240","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio15",4,0.000888
"241","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio18",5,0.971135
"242","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio6",5,0.024833
"243","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio3",5,0.00262200000000001
"244","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio13",5,3.39999999999785e-05
"245","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio2",5,3.6000000000036e-05
"246","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio5",5,2.89999999999457e-05
"247","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio12",5,5.39999999999985e-05
"248","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio4",5,0.00221099999999996
"249","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio8",5,5.2000000000052e-05
"250","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio15",5,0.00121700000000002
"251","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio18",6,0.819526
"252","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio6",6,0.029328
"253","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio3",6,0.00220799999999999
"254","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio13",6,4.59999999999905e-05
"255","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio2",6,2.8000000000028e-05
"256","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio5",6,2.69999999999992e-05
"257","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio12",6,2.19999999999665e-05
"258","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio4",6,0.00212000000000001
"259","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio8",6,5.2000000000052e-05
"260","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio15",6,0.00103799999999998
"261","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio18",7,0.787852
"262","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio6",7,0.027362
"263","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio3",7,0.00254799999999999
"264","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio13",7,3.29999999999497e-05
"265","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio2",7,3.29999999999497e-05
"266","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio5",7,2.89999999999457e-05
