"expl.name","expl.val","avg_pred_val","std_dev_pred_val"
"Bio13",275.454545454545,0.464114286583239,0.00942355382896071
"Bio13",284.636363636364,0.464388856931427,0.00955016272604691
"Bio13",293.818181818182,0.464664172153977,0.00969286132993721
"Bio13",303,0.464940230945579,0.00985102641758453
"Bio13",312.181818181818,0.465217031999838,0.0100240035444137
"Bio13",321.363636363636,0.465494574008446,0.0102111191625022
"Bio13",330.545454545455,0.465772855660311,0.0104116915725193
"Bio13",339.727272727273,0.466051875640674,0.0106250404980854
"Bio13",348.909090909091,0.466331632630175,0.0108504951846087
"Bio13",358.090909090909,0.46661212530391,0.011087401018581
"Bio13",367.272727272727,0.466893352330444,0.0113351247347966
"Bio13",376.454545454545,0.467175312370806,0.0115930583282778
"Bio13",385.636363636364,0.467458004077439,0.0118606218172134
"Bio13",394.818181818182,0.467741426093141,0.0121372650164976
"Bio13",404,0.468025577049955,0.0124224684823655
"Bio13",413.181818181818,0.468310455568046,0.0127157437808495
"Bio13",422.363636363636,0.468596060254538,0.0130166332195161
"Bio13",431.545454545455,0.468882389702325,0.0133247091657195
"Bio13",440.727272727273,0.469169442488854,0.0136395730573476
"Bio13",449.909090909091,0.469457217174874,0.0139608541950367
"Bio13",459.090909090909,0.469745712303158,0.0142882083889703
"Bio13",468.272727272727,0.470034926397196,0.0146213165191092
"Bio13",477.454545454545,0.470324857959856,0.0149598830552487
"Bio13",486.636363636364,0.470615505472016,0.0153036345726941
"Bio13",495.818181818182,0.470906867391172,0.0156523182904783
"Bio13",505,0.471198942150008,0.0160057006517854
"Bio13",514.181818181818,0.471491728154942,0.0163635659603755
"Bio13",523.363636363636,0.471785223784646,0.0167257150821535
"Bio13",532.545454545455,0.47207942738853,0.0170919642173772
"Bio13",541.727272727273,0.472374337285203,0.0174621437462086
"Bio13",550.909090909091,0.472669951760905,0.0178360971481911
"Bio13",560.090909090909,0.472966269067912,0.0182136799946846
"Bio13",569.272727272727,0.473255465712527,0.018597463604228
"Bio13",578.454545454545,0.473456478284104,0.0188393471737216
"Bio13",587.636363636364,0.473609336984322,0.0190014247600204
"Bio13",596.818181818182,0.473762900773463,0.0191682263793266
"Bio13",606,0.47391716920823,0.0193397416833954
"Bio13",615.181818181818,0.47407214180047,0.0195159590176027
"Bio13",624.363636363636,0.474227818015327,0.0196968654879839
"Bio13",633.545454545455,0.474384197269357,0.0198824470277186
"Bio13",642.727272727273,0.47454127892863,0.0200726884626985
"Bio13",651.909090909091,0.474699062306801,0.0202675735758403
"Bio13",661.090909090909,0.474857546663164,0.0204670851698426
"Bio13",670.272727272727,0.47501680143671,0.0206712069989634
"Bio13",679.454545454545,0.47517686598982,0.0208799201203841
"Bio13",688.636363636364,0.475337628958812,0.0210932013736366
"Bio13",697.818181818182,0.475499089365619,0.021311030252702
"Bio13",707,0.475613985648215,0.0214736067303823
"Bio13",716.181818181818,0.475714246029066,0.0216198438786662
"Bio13",725.363636363636,0.47581451983004,0.0217680363172201
"Bio13",734.545454545455,0.475914806882199,0.0219181435084086
"Bio13",743.727272727273,0.476015107016517,0.0220701254882697
"Bio13",752.909090909091,0.476121126827473,0.0222239980353698
"Bio13",762.090909090909,0.476234494650522,0.0223798506705003
"Bio13",771.272727272727,0.47634787366192,0.0225376154787085
"Bio13",780.454545454545,0.476461263627553,0.0226972513806615
"Bio13",789.636363636364,0.476574664313262,0.0228587179464665
"Bio13",798.818181818182,0.476688075484853,0.0230219754056978
"Bio13",808,0.476848839443324,0.0231239535799925
"Bio13",817.181818181818,0.47701166366144,0.0232248696897434
"Bio13",826.363636363636,0.477174490319578,0.0233274395650719
"Bio13",835.545454545455,0.477337319086848,0.0234316409325917
"Bio13",844.727272727273,0.477476323561116,0.0235268402989774
"Bio13",853.909090909091,0.477614087771636,0.0236229506094876
"Bio13",863.090909090909,0.477751852365718,0.0237205029731821
"Bio13",872.272727272727,0.477889617070016,0.0238194790392746
"Bio13",881.454545454545,0.478027381611251,0.0239198604811634
"Bio13",890.636363636364,0.478165145716216,0.024021629006749
"Bio13",899.818181818182,0.478302909111781,0.0241247663683268
"Bio13",909,0.478440671524896,0.0242292543720579
"Bio2",4.61033344268799,0.439863818366823,0.0289332628556564
"Bio2",4.74867603032276,0.449375049602727,0.0178547899098069
"Bio2",4.88701861795753,0.458304333529423,0.0123960059076435
"Bio2",5.0253612055923,0.458850471603849,0.0123506178078789
"Bio2",5.16370379322707,0.459275702227426,0.0124012083983023
"Bio2",5.30204638086184,0.459383853261645,0.0123009403204235
"Bio2",5.44038896849661,0.459478534485965,0.0121956371739563
"Bio2",5.57873155613138,0.45955099918309,0.0120521774884482
"Bio2",5.71707414376615,0.459622041741339,0.0119079634384565
"Bio2",5.85541673140092,0.45969311271683,0.0117657547199689
"Bio2",5.99375931903569,0.4597642117689,0.011625632534243
"Bio2",6.13210190667046,0.459835338556003,0.0114876808294337
"Bio2",6.27044449430523,0.45990649273572,0.0113519863119936
"Bio2",6.40878708194001,0.459977673964772,0.0112186384444297
"Bio2",6.54712966957478,0.460048881899032,0.0110877294274811
"Bio2",6.68547225720955,0.460120116193532,0.0109593541646669
"Bio2",6.82381484484432,0.460191376502476,0.010833610207039
"Bio2",6.96215743247909,0.460262662479253,0.0107105976758904
"Bio2",7.10050002011386,0.460333973776445,0.0105904191611058
"Bio2",7.23884260774863,0.460405310045839,0.0104731795928155
"Bio2",7.3771851953834,0.460476670938442,0.0103589860840284
"Bio2",7.51552778301817,0.460548056104485,0.010247947741987
"Bio2",7.65387037065294,0.460619465193443,0.0101401754461167
"Bio2",7.79221295828771,0.460690897854038,0.010035781590638
"Bio2",7.93055554592248,0.460762353734258,0.00993487979018882
"Bio2",8.06889813355725,0.460833832481363,0.00983758454716924
"Bio2",8.20724072119202,0.460905333741901,0.00974401087997598
"Bio2",8.34558330882679,0.460976857161714,0.00965427391185375
"Bio2",8.48392589646156,0.461048402385958,0.00956848842074115
"Bio2",8.62226848409633,0.461119969059106,0.00948676835124271
"Bio2",8.76061107173111,0.461191556824967,0.00940922629069619
"Bio2",8.89895365936588,0.461263165326692,0.00933597291222328
"Bio2",9.03729624700065,0.46133479420679,0.00926711638862505
"Bio2",9.17563883463542,0.461406443107141,0.00920276178199532
"Bio2",9.31398142227019,0.461478111669002,0.00914301041493842
"Bio2",9.45232400990496,0.461549799533026,0.00908795923026336
"Bio2",9.59066659753973,0.46162150633927,0.00903770014693966
"Bio2",9.7290091851745,0.461693231727208,0.0089923194209031
"Bio2",9.86735177280927,0.461764975335744,0.00895189701994563
"Bio2",10.005694360444,0.461836736803225,0.00891650602237366
"Bio2",10.1440369480788,0.461908515767449,0.00888621204933348
"Bio2",10.2823795357136,0.461980311865684,0.00886107274065287
"Bio2",10.4207221233484,0.462052124734676,0.00884113728371115
"Bio2",10.5590647109831,0.462123954010661,0.00882644600421841
"Bio2",10.6974072986179,0.462195799329382,0.00881703002686185
"Bio2",10.8357498862527,0.462267660326095,0.0088129110125823
"Bio2",10.9740924738874,0.462339536635587,0.00881410097780902
"Bio2",11.1124350615222,0.462411427892188,0.00882060219935324
"Bio2",11.250777649157,0.462483333729779,0.00883240720689638
"Bio2",11.3891202367917,0.462555253781812,0.00884949886317205
"Bio2",11.5274628244265,0.462627187681315,0.00887185053010252
"Bio2",11.6658054120613,0.462699135060912,0.00889942631737681
